Nº doc.,Texto,Oc,CeBe,Proveedor / Usuario,Solicitante OC,Importe en ML,Lib.mayor,Cuenta Contable,Cuenta SV,Mes,Periodo,Año Academico,CeCo
100132295,Provisión GV EISAC  Julio 2025,,5692101001,EMPLEADOS GENERICOS,,-4997,7115030002,Hospedaje, Gastos de Viaje,Agosto,SEM 1,2025,UF_5692101001 - Vive Preparatoria
100132295,Provisión GV EISAC  Julio 2025,,5692101001,EMPLEADOS GENERICOS,,-4997,7115030004,Alimentacion, Gastos de Viaje,Agosto,SEM 1,2025,UF_5692101001 - Vive Preparatoria
100132295,Provisión GV EISAC  Julio 2025,,5692101002,EMPLEADOS GENERICOS,,-6664,7115030002,Hospedaje, Gastos de Viaje,Agosto,SEM 1,2025,UF_5692101002 - Vive Profesional
100132295,Provisión GV EISAC  Julio 2025,,5692101002,EMPLEADOS GENERICOS,,-6664,7115030004,Alimentacion, Gastos de Viaje,Agosto,SEM 1,2025,UF_5692101002 - Vive Profesional
100132295,Provisión GV EISAC  Julio 2025,,5694099000,EMPLEADOS GENERICOS,,1926,7115030002,Hospedaje, Gastos de Viaje,Agosto,SEM 1,2025,UF_5694099000 - Direccion Finanzas
100132295,Provisión GV EISAC  Julio 2025,,5694099000,EMPLEADOS GENERICOS,,1926,7115030004,Alimentacion, Gastos de Viaje,Agosto,SEM 1,2025,UF_5694099000 - Direccion Finanzas
100132295,Provisión GV EISAC  Julio 2025,,5695101000,EMPLEADOS GENERICOS,,-1459,7115030002,Hospedaje, Gastos de Viaje,Agosto,SEM 1,2025,UF_5695101000 - Atraccion Prepa
100132295,Provisión GV EISAC  Julio 2025,,5695101000,EMPLEADOS GENERICOS,,-1459,7115030004,Alimentacion, Gastos de Viaje,Agosto,SEM 1,2025,UF_5695101000 - Atraccion Prepa
100132295,Provisión GV EISAC  Julio 2025,,5695102000,EMPLEADOS GENERICOS,,-5000,7115030002,Hospedaje, Gastos de Viaje,Agosto,SEM 1,2025,UF_5695102000 - Atraccion Prof
100132295,Provisión GV EISAC  Julio 2025,,5695102000,EMPLEADOS GENERICOS,,-5000,7115030004,Alimentacion, Gastos de Viaje,Agosto,SEM 1,2025,UF_5695102000 - Atraccion Prof
100149101,PROVISION IRRECUPERABILIDAD AGOSTO 2025,,5699914000,PROVISION IRRECUPERABILIDAD AGOSTO 2025,,136665,7106092001,Cuentas incobrables Crédito Educativo, Irrecuperabilidad,Agosto,SEM 1,2025,UF_5699914000 - PRESTAMO EDUCATIVO PROFESIONAL
100145452,Provision Servicios Diversos Agosto 2025,,5692003000,Provision Servicios Diversos Agosto 2025,,20435,7106093007,Cuentas incobrables Servicios Diversos, Irrecuperabilidad,Agosto,SEM 1,2025,UF_5692003000 - Admon Academica
100142734,PVN TELEFONÍA PAGO DE FACTURA JULIO 25,,5690303000,PROVISION DE GASTOS,,405,7112010004,Teléfonos celulares, Comunicaciones,Agosto,SEM 1,2025,UF_5690303000 - EducacionCont OI U4P
100150413,PVN TELEFONÍA PAGO DE FACTURA JULIO 25,,5690303000,PROVISION DE GASTOS,,-405,7112010004,Teléfonos celulares, Comunicaciones,Septiembre,SEM 1,2025,UF_5690303000 - EducacionCont OI U4P
100142734,PVN TELEFONÍA PAGO DE FACTURA JULIO 25,,5692099000,PROVISION DE GASTOS,,1001,7112010004,Teléfonos celulares, Comunicaciones,Agosto,SEM 1,2025,UF_5692099000 - Dir General Campus
100150413,PVN TELEFONÍA PAGO DE FACTURA JULIO 25,,5692099000,PROVISION DE GASTOS,,-1001,7112010004,Teléfonos celulares, Comunicaciones,Septiembre,SEM 1,2025,UF_5692099000 - Dir General Campus
100142734,PVN TELEFONÍA PAGO DE FACTURA JULIO 25,,5695101000,PROVISION DE GASTOS,,2196,7112010004,Teléfonos celulares, Comunicaciones,Agosto,SEM 1,2025,UF_5695101000 - Atraccion Prepa
100150413,PVN TELEFONÍA PAGO DE FACTURA JULIO 25,,5695101000,PROVISION DE GASTOS,,-2196,7112010004,Teléfonos celulares, Comunicaciones,Septiembre,SEM 1,2025,UF_5695101000 - Atraccion Prepa
100142734,PVN TELEFONÍA PAGO DE FACTURA JULIO 25,,5695102000,PROVISION DE GASTOS,,1197,7112010004,Teléfonos celulares, Comunicaciones,Agosto,SEM 1,2025,UF_5695102000 - Atraccion Prof
100150413,PVN TELEFONÍA PAGO DE FACTURA JULIO 25,,5695102000,PROVISION DE GASTOS,,-1197,7112010004,Teléfonos celulares, Comunicaciones,Septiembre,SEM 1,2025,UF_5695102000 - Atraccion Prof
100142734,PVN TELEFONÍA PAGO DE FACTURA JULIO 25,,5695103000,PROVISION DE GASTOS,,798,7112010004,Teléfonos celulares, Comunicaciones,Agosto,SEM 1,2025,UF_5695103000 - Atraccion Maestria
100150413,PVN TELEFONÍA PAGO DE FACTURA JULIO 25,,5695103000,PROVISION DE GASTOS,,-798,7112010004,Teléfonos celulares, Comunicaciones,Septiembre,SEM 1,2025,UF_5695103000 - Atraccion Maestria
100142734,PVN TELEFONÍA PAGO DE FACTURA JULIO 25,,5695104000,PROVISION DE GASTOS,,798,7112010004,Teléfonos celulares, Comunicaciones,Agosto,SEM 1,2025,UF_5695104000 - Atraccion Ejecutivo
100150413,PVN TELEFONÍA PAGO DE FACTURA JULIO 25,,5695104000,PROVISION DE GASTOS,,-798,7112010004,Teléfonos celulares, Comunicaciones,Septiembre,SEM 1,2025,UF_5695104000 - Atraccion Ejecutivo
100132280,PVN TELEFONÍA PAGO DE FACTURA JUNIO 25,,5690303000,PROVISION DE GASTOS,,-399,7112010004,Teléfonos celulares, Comunicaciones,Agosto,SEM 1,2025,UF_5690303000 - EducacionCont OI U4P
100132280,PVN TELEFONÍA PAGO DE FACTURA JUNIO 25,,5692099000,PROVISION DE GASTOS,,-798,7112010004,Teléfonos celulares, Comunicaciones,Agosto,SEM 1,2025,UF_5692099000 - Dir General Campus
100132280,PVN TELEFONÍA PAGO DE FACTURA JUNIO 25,,5695101000,PROVISION DE GASTOS,,-1995,7112010004,Teléfonos celulares, Comunicaciones,Agosto,SEM 1,2025,UF_5695101000 - Atraccion Prepa
100132280,PVN TELEFONÍA PAGO DE FACTURA JUNIO 25,,5695102000,PROVISION DE GASTOS,,-1397,7112010004,Teléfonos celulares, Comunicaciones,Agosto,SEM 1,2025,UF_5695102000 - Atraccion Prof
100132280,PVN TELEFONÍA PAGO DE FACTURA JUNIO 25,,5695103000,PROVISION DE GASTOS,,-799,7112010004,Teléfonos celulares, Comunicaciones,Agosto,SEM 1,2025,UF_5695103000 - Atraccion Maestria
100132280,PVN TELEFONÍA PAGO DE FACTURA JUNIO 25,,5695104000,PROVISION DE GASTOS,,-800,7112010004,Teléfonos celulares, Comunicaciones,Agosto,SEM 1,2025,UF_5695104000 - Atraccion Ejecutivo
1900008552,QCLCMH/L01209924,,5692101002,AMEX,,5272,7115030002,Hospedaje, Gastos de Viaje,Agosto,SEM 1,2025,UF_5692101002 - Vive Profesional
100143040,Recla cecos imparticion de curso,,5690104000,Recla cecos imparticion de curso,,17950,7103011001,Capacitacion Externa, Gastos de Operacion,Agosto,SEM 1,2025,UF_5690104000 - Profesional
100148962,RECLA GR31 AGOSTO,,5690104000,RECLA GR31 AGOSTO,,-1750,7111011003,otros arrendmientos personas fisicas, Servicios,Agosto,SEM 1,2025,UF_5690104000 - Profesional
100148962,RECLA GR31 AGOSTO,,5690104000,RECLA GR31 AGOSTO,,1750,7111021001,Honorarios personas fisicas, Servicios,Agosto,SEM 1,2025,UF_5690104000 - Profesional
100148966,RECLA GR31 AGOSTO,,5695101000,RECLA GR31 AGOSTO,,-8500,7111011003,otros arrendmientos personas fisicas, Servicios,Agosto,SEM 1,2025,UF_5695101000 - Atraccion Prepa
100148988,RECLA GR31 AGOSTO,,5695101000,RECLA GR31 AGOSTO,,-5000,7111012003,otros arrendmientos personas morales, Servicios,Agosto,SEM 1,2025,UF_5695101000 - Atraccion Prepa
100148966,RECLA GR31 AGOSTO,,5695101000,RECLA GR31 AGOSTO,,8500,7111021001,Honorarios personas fisicas, Servicios,Agosto,SEM 1,2025,UF_5695101000 - Atraccion Prepa
100148988,RECLA GR31 AGOSTO,,5695101000,RECLA GR31 AGOSTO,,5000,7111021001,Honorarios personas fisicas, Servicios,Agosto,SEM 1,2025,UF_5695101000 - Atraccion Prepa
100158152,Recla OC 943117,,5695102000,Recla OC 943117,,352,7115050003,IVA acred pagado, IVA,Septiembre,SEM 1,2025,UF_5695102000 - Atraccion Prof
5000025577,RECOLECCIONDEBASURA,939506,5694803000,PROMOTORA AMBIENTAL DE LA LAGUNA S A DE CV   (0000038516),HÉCTOR IVÁN FERNIZA DURÁN,6744,7113030001,Rep. y mantto. de inmuebles, Mantenimiento,Agosto,SEM 1,2025,UF_5694803000 - Servicio de limpieza
5000028567,RECOLECCIONDEBASURA,947124,5694803000,PROMOTORA AMBIENTAL DE LA LAGUNA S A DE CV   (0000038516),HÉCTOR IVÁN FERNIZA DURÁN,7528,7113030001,Rep. y mantto. de inmuebles, Mantenimiento,Septiembre,SEM 1,2025,UF_5694803000 - Servicio de limpieza
5000029896,REDP/DEPORTE,940114,5692101002,FRANCISCO JAVIER ROMÁN RODRÍGUEZ (0000528565),MIGUEL ISAAC JAQUEZ CORRAL,440,7115101007,Material y equipo deportivo, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5692101002 - Vive Profesional
5000024795,REMPLAZODETUBERIADECOBRE2PULGADAS,937638,5694801000,BRENDA EUNICE AGUILAR RAMIREZ (0001465829),JOSÉ EDGARD FAVELA LARA,10590,7113030001,Rep. y mantto. de inmuebles, Mantenimiento,Agosto,SEM 1,2025,UF_5694801000 - Mantenimiento
5000028566,RENTACOPIADORABROTHERMFCL9570CDWPM,948089,5694099000,REYMA COPIADORAS DIGITALES SA DE C V   (0000040623),HÉCTOR IVÁN FERNIZA DURÁN,1800,7111012003,otros arrendmientos personas morales, Servicios,Septiembre,SEM 1,2025,UF_5694099000 - Direccion Finanzas
5000027217,RENTADEACCESOAINTERNETAXTEL,944509,5694999000,AXTEL SAB DE CV    (0000020006),OTILIA GUADALUPE DÍAZ GARCÍA,14531,7112010002,Renta acceso internet, Comunicaciones,Agosto,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
5000024514,RENTADEEQUIPODEAUDIOPERSONAMORAL,937236,5692101001,MARTHA DOLORES RODRIGUEZ VALDEZ (0001280863),SAÚL SERGIO BADILLO ESPINOZA,3500,7111012003,otros arrendmientos personas morales, Servicios,Agosto,SEM 1,2025,UF_5692101001 - Vive Preparatoria
5000030185,RENTADEEQUIPODEAUDIOPERSONAMORAL,954138,5692101001,MARTHA DOLORES RODRIGUEZ VALDEZ (0001280863),SAÚL SERGIO BADILLO ESPINOZA,2625,7111012003,otros arrendmientos personas morales, Servicios,Septiembre,SEM 1,2025,UF_5692101001 - Vive Preparatoria
5000030185,RENTADEEQUIPODEAUDIOPERSONAMORAL,954138,5692101002,MARTHA DOLORES RODRIGUEZ VALDEZ (0001280863),SAÚL SERGIO BADILLO ESPINOZA,2625,7111012003,otros arrendmientos personas morales, Servicios,Septiembre,SEM 1,2025,UF_5692101002 - Vive Profesional
5000030184,RENTADEEQUIPODEAUDIOPERSONAMORAL,954140,5692101001,MARTHA DOLORES RODRIGUEZ VALDEZ (0001280863),SAÚL SERGIO BADILLO ESPINOZA,5200,7111012003,otros arrendmientos personas morales, Servicios,Septiembre,SEM 1,2025,UF_5692101001 - Vive Preparatoria
5000030183,RENTADEEQUIPODEAUDIOPERSONAMORAL,954141,5692101001,MARTHA DOLORES RODRIGUEZ VALDEZ (0001280863),SAÚL SERGIO BADILLO ESPINOZA,560,7111012003,otros arrendmientos personas morales, Servicios,Septiembre,SEM 1,2025,UF_5692101001 - Vive Preparatoria
5000030172,RENTADEEQUIPODEAUDIOPERSONAMORAL,954173,5692101001,MARTHA DOLORES RODRIGUEZ VALDEZ (0001280863),SAÚL SERGIO BADILLO ESPINOZA,4580,7111012003,otros arrendmientos personas morales, Servicios,Septiembre,SEM 1,2025,UF_5692101001 - Vive Preparatoria
5000030304,RENTADEEQUIPODEAUDIOPERSONAMORAL,954862,5692101002,MARTHA DOLORES RODRIGUEZ VALDEZ (0001280863),MIGUEL ISAAC JAQUEZ CORRAL,4050,7111012003,otros arrendmientos personas morales, Servicios,Septiembre,SEM 1,2025,UF_5692101002 - Vive Profesional
5000030302,RENTADEEQUIPODEAUDIOPERSONAMORAL,954864,5690104000,MARTHA DOLORES RODRIGUEZ VALDEZ (0001280863),MIGUEL ISAAC JAQUEZ CORRAL,2090,7111012003,otros arrendmientos personas morales, Servicios,Septiembre,SEM 1,2025,UF_5690104000 - Profesional
5000030302,RENTADEEQUIPODEAUDIOPERSONAMORAL,954864,5692101002,MARTHA DOLORES RODRIGUEZ VALDEZ (0001280863),MIGUEL ISAAC JAQUEZ CORRAL,8360,7111012003,otros arrendmientos personas morales, Servicios,Septiembre,SEM 1,2025,UF_5692101002 - Vive Profesional
5000028217,RENTADEINFLABLEPERSONAMORAL,947662,5692101001,MARIO CUAUHTEMOC QUINTERO MORA (0000528536),SAÚL SERGIO BADILLO ESPINOZA,3600,7111012003,otros arrendmientos personas morales, Servicios,Septiembre,SEM 1,2025,UF_5692101001 - Vive Preparatoria
5000030061,RENTADESALONPERSONAMORAL,954267,5695101000,CENTRO DE CONVENCIONES DE TORREON    (0000070080),KARLA XOCHEL FRANCO ANCHONDO,12600,7111012001,Arrendamiento de inmuebles personas morales, Servicios,Septiembre,SEM 1,2025,UF_5695101000 - Atraccion Prepa
5000030265,RENTADESALONPERSONAMORAL,954267,5695101000,CENTRO DE CONVENCIONES DE TORREON    (0000070080),KARLA XOCHEL FRANCO ANCHONDO,-12600,7111012001,Arrendamiento de inmuebles personas morales, Servicios,Septiembre,SEM 1,2025,UF_5695101000 - Atraccion Prepa
5000030061,RENTADESALONPERSONAMORAL,954267,5695102000,CENTRO DE CONVENCIONES DE TORREON    (0000070080),KARLA XOCHEL FRANCO ANCHONDO,12600,7111012001,Arrendamiento de inmuebles personas morales, Servicios,Septiembre,SEM 1,2025,UF_5695102000 - Atraccion Prof
5000030265,RENTADESALONPERSONAMORAL,954267,5695102000,CENTRO DE CONVENCIONES DE TORREON    (0000070080),KARLA XOCHEL FRANCO ANCHONDO,-12600,7111012001,Arrendamiento de inmuebles personas morales, Servicios,Septiembre,SEM 1,2025,UF_5695102000 - Atraccion Prof
5000030297,RENTADESALONPERSONAMORAL,955284,5695101000,CENTRO DE CONVENCIONES DE TORREON    (0000070080),KARLA XOCHEL FRANCO ANCHONDO,17602,7111012001,Arrendamiento de inmuebles personas morales, Servicios,Septiembre,SEM 1,2025,UF_5695101000 - Atraccion Prepa
5000030297,RENTADESALONPERSONAMORAL,955284,5695102000,CENTRO DE CONVENCIONES DE TORREON    (0000070080),KARLA XOCHEL FRANCO ANCHONDO,17602,7111012001,Arrendamiento de inmuebles personas morales, Servicios,Septiembre,SEM 1,2025,UF_5695102000 - Atraccion Prof
5000024969,RENTADESOFTWARE,937960,5694999000,PEARSON EDUCACION DE MEXICO SA DE CV   (0000039564),OTILIA GUADALUPE DÍAZ GARCÍA,23831,7112010002,Renta acceso internet, Comunicaciones,Agosto,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
5000025702,RENTADESOFTWARE,937960,5694999000,PEARSON EDUCACION DE MEXICO SA DE CV   (0000039564),OTILIA GUADALUPE DÍAZ GARCÍA,-23831,7112010002,Renta acceso internet, Comunicaciones,Agosto,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
5000026544,RENTADESOFTWARE,937960,5694999000,PEARSON EDUCACION DE MEXICO SA DE CV   (0000039564),OTILIA GUADALUPE DÍAZ GARCÍA,23934,7112010002,Renta acceso internet, Comunicaciones,Agosto,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
5000025415,RENTADISPENSADOR3500OSMOSISINVPF,939112,5694899000,SANTIAGO  MENDOZA GOMEZ (0001074577),JOSÉ EDGARD FAVELA LARA,8450,7111011003,otros arrendmientos personas fisicas, Servicios,Agosto,SEM 1,2025,UF_5694899000 - Dir Planta Fisica
5000027687,RENTADISPENSADOR3500OSMOSISINVPF,945824,5694899000,SANTIAGO  MENDOZA GOMEZ (0001074577),JOSÉ EDGARD FAVELA LARA,8450,7111011003,otros arrendmientos personas fisicas, Servicios,Septiembre,SEM 1,2025,UF_5694899000 - Dir Planta Fisica
5000025708,RENTAEQUIPODEGIMNASIOUTMLAGUNAPM,940150,5691301000,BESS FITNESS SA DE CV    (0000042873),HÉCTOR IVÁN FERNIZA DURÁN,24000,7111012003,otros arrendmientos personas morales, Servicios,Agosto,SEM 1,2025,UF_5691301000 - Arrendamientos
5000027969,RENTAEQUIPODEGIMNASIOUTMLAGUNAPM,947099,5691301000,BESS FITNESS SA DE CV    (0000042873),HÉCTOR IVÁN FERNIZA DURÁN,24000,7111012003,otros arrendmientos personas morales, Servicios,Septiembre,SEM 1,2025,UF_5691301000 - Arrendamientos
5000026290,RENTAEQUIPOP/EVENTOPERSONAMORAL,896839,5692101001,GREGORIO ALEJANDRO VAZQUEZ ESPINOZA (0001561054),RICARDO OMAR CERDA GARCÍA,400,7111012003,otros arrendmientos personas morales, Servicios,Agosto,SEM 1,2025,UF_5692101001 - Vive Preparatoria
5000026290,RENTAEQUIPOP/EVENTOPERSONAMORAL,896839,5692101002,GREGORIO ALEJANDRO VAZQUEZ ESPINOZA (0001561054),RICARDO OMAR CERDA GARCÍA,400,7111012003,otros arrendmientos personas morales, Servicios,Agosto,SEM 1,2025,UF_5692101002 - Vive Profesional
5000025872,RENTAMTTOEQAROMATIZANTEAMBIENTALPM,940737,5690103000,COMERCIALIZADORA ARMUGO SA DE CV    (0000053743),HÉCTOR IVÁN FERNIZA DURÁN,600,7115101005,Materiales y Artículos de Limpieza, Gastos de Operacion,Agosto,SEM 1,2025,UF_5690103000 - Preparatoria
5000025872,RENTAMTTOEQAROMATIZANTEAMBIENTALPM,940737,5690104000,COMERCIALIZADORA ARMUGO SA DE CV    (0000053743),HÉCTOR IVÁN FERNIZA DURÁN,600,7115101005,Materiales y Artículos de Limpieza, Gastos de Operacion,Agosto,SEM 1,2025,UF_5690104000 - Profesional
5000025872,RENTAMTTOEQAROMATIZANTEAMBIENTALPM,940737,5690105000,COMERCIALIZADORA ARMUGO SA DE CV    (0000053743),HÉCTOR IVÁN FERNIZA DURÁN,240,7115101005,Materiales y Artículos de Limpieza, Gastos de Operacion,Agosto,SEM 1,2025,UF_5690105000 - Maestria
5000025872,RENTAMTTOEQAROMATIZANTEAMBIENTALPM,940737,5690110000,COMERCIALIZADORA ARMUGO SA DE CV    (0000053743),HÉCTOR IVÁN FERNIZA DURÁN,240,7115101005,Materiales y Artículos de Limpieza, Gastos de Operacion,Agosto,SEM 1,2025,UF_5690110000 - Ejecutivo
5000025872,RENTAMTTOEQAROMATIZANTEAMBIENTALPM,940737,5692099000,COMERCIALIZADORA ARMUGO SA DE CV    (0000053743),HÉCTOR IVÁN FERNIZA DURÁN,480,7115101005,Materiales y Artículos de Limpieza, Gastos de Operacion,Agosto,SEM 1,2025,UF_5692099000 - Dir General Campus
5000025872,RENTAMTTOEQAROMATIZANTEAMBIENTALPM,940737,5694099000,COMERCIALIZADORA ARMUGO SA DE CV    (0000053743),HÉCTOR IVÁN FERNIZA DURÁN,720,7115101005,Materiales y Artículos de Limpieza, Gastos de Operacion,Agosto,SEM 1,2025,UF_5694099000 - Direccion Finanzas
5000025872,RENTAMTTOEQAROMATIZANTEAMBIENTALPM,940737,5695101000,COMERCIALIZADORA ARMUGO SA DE CV    (0000053743),HÉCTOR IVÁN FERNIZA DURÁN,480,7115101005,Materiales y Artículos de Limpieza, Gastos de Operacion,Agosto,SEM 1,2025,UF_5695101000 - Atraccion Prepa
5000025872,RENTAMTTOEQAROMATIZANTEAMBIENTALPM,940737,5695102000,COMERCIALIZADORA ARMUGO SA DE CV    (0000053743),HÉCTOR IVÁN FERNIZA DURÁN,480,7115101005,Materiales y Artículos de Limpieza, Gastos de Operacion,Agosto,SEM 1,2025,UF_5695102000 - Atraccion Prof
5000025872,RENTAMTTOEQAROMATIZANTEAMBIENTALPM,940737,5695103000,COMERCIALIZADORA ARMUGO SA DE CV    (0000053743),HÉCTOR IVÁN FERNIZA DURÁN,480,7115101005,Materiales y Artículos de Limpieza, Gastos de Operacion,Agosto,SEM 1,2025,UF_5695103000 - Atraccion Maestria
5000025872,RENTAMTTOEQAROMATIZANTEAMBIENTALPM,940737,5695104000,COMERCIALIZADORA ARMUGO SA DE CV    (0000053743),HÉCTOR IVÁN FERNIZA DURÁN,480,7115101005,Materiales y Artículos de Limpieza, Gastos de Operacion,Agosto,SEM 1,2025,UF_5695104000 - Atraccion Ejecutivo
5000029528,RENTAMTTOEQAROMATIZANTEAMBIENTALPM,952264,5690103000,COMERCIALIZADORA ARMUGO SA DE CV    (0000053743),HÉCTOR IVÁN FERNIZA DURÁN,600,7115101005,Materiales y Artículos de Limpieza, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5690103000 - Preparatoria
5000029528,RENTAMTTOEQAROMATIZANTEAMBIENTALPM,952264,5690104000,COMERCIALIZADORA ARMUGO SA DE CV    (0000053743),HÉCTOR IVÁN FERNIZA DURÁN,600,7115101005,Materiales y Artículos de Limpieza, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5690104000 - Profesional
5000029528,RENTAMTTOEQAROMATIZANTEAMBIENTALPM,952264,5690105000,COMERCIALIZADORA ARMUGO SA DE CV    (0000053743),HÉCTOR IVÁN FERNIZA DURÁN,240,7115101005,Materiales y Artículos de Limpieza, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5690105000 - Maestria
5000029528,RENTAMTTOEQAROMATIZANTEAMBIENTALPM,952264,5690110000,COMERCIALIZADORA ARMUGO SA DE CV    (0000053743),HÉCTOR IVÁN FERNIZA DURÁN,240,7115101005,Materiales y Artículos de Limpieza, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5690110000 - Ejecutivo
5000029528,RENTAMTTOEQAROMATIZANTEAMBIENTALPM,952264,5692099000,COMERCIALIZADORA ARMUGO SA DE CV    (0000053743),HÉCTOR IVÁN FERNIZA DURÁN,480,7115101005,Materiales y Artículos de Limpieza, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5692099000 - Dir General Campus
5000029528,RENTAMTTOEQAROMATIZANTEAMBIENTALPM,952264,5694099000,COMERCIALIZADORA ARMUGO SA DE CV    (0000053743),HÉCTOR IVÁN FERNIZA DURÁN,720,7115101005,Materiales y Artículos de Limpieza, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5694099000 - Direccion Finanzas
5000029528,RENTAMTTOEQAROMATIZANTEAMBIENTALPM,952264,5695101000,COMERCIALIZADORA ARMUGO SA DE CV    (0000053743),HÉCTOR IVÁN FERNIZA DURÁN,480,7115101005,Materiales y Artículos de Limpieza, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5695101000 - Atraccion Prepa
5000029528,RENTAMTTOEQAROMATIZANTEAMBIENTALPM,952264,5695102000,COMERCIALIZADORA ARMUGO SA DE CV    (0000053743),HÉCTOR IVÁN FERNIZA DURÁN,480,7115101005,Materiales y Artículos de Limpieza, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5695102000 - Atraccion Prof
5000029528,RENTAMTTOEQAROMATIZANTEAMBIENTALPM,952264,5695103000,COMERCIALIZADORA ARMUGO SA DE CV    (0000053743),HÉCTOR IVÁN FERNIZA DURÁN,480,7115101005,Materiales y Artículos de Limpieza, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5695103000 - Atraccion Maestria
5000029528,RENTAMTTOEQAROMATIZANTEAMBIENTALPM,952264,5695104000,COMERCIALIZADORA ARMUGO SA DE CV    (0000053743),HÉCTOR IVÁN FERNIZA DURÁN,480,7115101005,Materiales y Artículos de Limpieza, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5695104000 - Atraccion Ejecutivo
5000030315,RENTAPANTALLATV80PF,954855,5695104000,MARTHA DOLORES RODRIGUEZ VALDEZ (0001280863),ANA IXCHEL CORREA SILVA,1250,7111011003,otros arrendmientos personas fisicas, Servicios,Septiembre,SEM 1,2025,UF_5695104000 - Atraccion Ejecutivo
5000030314,RENTAREFLECTORPARLED7INDORPFIS,954855,5695104000,MARTHA DOLORES RODRIGUEZ VALDEZ (0001280863),ANA IXCHEL CORREA SILVA,200,7111011003,otros arrendmientos personas fisicas, Servicios,Septiembre,SEM 1,2025,UF_5695104000 - Atraccion Ejecutivo
5000027214,RENTATELEFONIAIP,944510,5694999000,AXTEL SAB DE CV    (0000020006),OTILIA GUADALUPE DÍAZ GARCÍA,484,7111012003,otros arrendmientos personas morales, Servicios,Agosto,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
5000027215,RENTATELEFONIAIP,944510,5694999000,AXTEL SAB DE CV    (0000020006),OTILIA GUADALUPE DÍAZ GARCÍA,31,7111012003,otros arrendmientos personas morales, Servicios,Agosto,SEM 1,2025,UF_5694999000 - Operacion Institucional TI
5000030311,RENTATOLDOYLONAARTICULADOXM2PF,954855,5695104000,MARTHA DOLORES RODRIGUEZ VALDEZ (0001280863),ANA IXCHEL CORREA SILVA,650,7111011003,otros arrendmientos personas fisicas, Servicios,Septiembre,SEM 1,2025,UF_5695104000 - Atraccion Ejecutivo
5000025285,RESALTADORAZORSKU185AMARILLOC12,933330,5690103000,OFFICE DEPOT DE MEXICO SA DE CV    (0000020095),GERARDO ULISES MARTÍNEZ RAMÍREZ,126,7115101003,"Gastos, papeleria y artículos de oficina", Materiales,Agosto,SEM 1,2025,UF_5690103000 - Preparatoria
5000024561,SALBUTAMOL,935725,5692108000,AGUSTIN SANDOVAL GARCIA (0001067007),KARLA ELENA ROBLES JUÁREZ,165,7115101006,Artículos y gastos médicos, Gastos de Operacion,Agosto,SEM 1,2025,UF_5692108000 - TecmiMed Center
5700014843,SAÚL SERGIO BADILLO ESPINOZA,,5690103000,CONCUR/AMEX,,5209,7115070011,Gastos operativos, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5690103000 - Preparatoria
5700014844,SAÚL SERGIO BADILLO ESPINOZA,,5690103000,CONCUR/AMEX,,5208,7115070011,Gastos operativos, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5690103000 - Preparatoria
5700014108,SAÚL SERGIO BADILLO ESPINOZA,,5692101001,CONCUR/AMEX,,1017,7115070011,Gastos operativos, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5692101001 - Vive Preparatoria
5700014395,SAÚL SERGIO BADILLO ESPINOZA,,5692101001,CONCUR/AMEX,,4357,7115070011,Gastos operativos, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5692101001 - Vive Preparatoria
5700014845,SAÚL SERGIO BADILLO ESPINOZA,,5692101001,CONCUR/AMEX,,11630,7115070011,Gastos operativos, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5692101001 - Vive Preparatoria
5700014108,SAÚL SERGIO BADILLO ESPINOZA,,5692101002,CONCUR/AMEX,,2195,7115030002,Hospedaje, Gastos de Viaje,Septiembre,SEM 1,2025,UF_5692101002 - Vive Profesional
5700014108,SAÚL SERGIO BADILLO ESPINOZA,,5692101002,CONCUR/AMEX,,214,7115070011,Gastos operativos, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5692101002 - Vive Profesional
5700014845,SAÚL SERGIO BADILLO ESPINOZA,,5692101002,CONCUR/AMEX,,4454,7115070011,Gastos operativos, Gastos de Operacion,Septiembre,SEM 1,2025,UF_5692101002 - Vive Profesional
